,city,country,latitude,location_data_accuracy,longitude,state,availability,average_image_size,bathroom,bedroom,cat,date_available,description,dog,housing_type,image_number,laundry,parking,price,smoking,square_footage,url
4995821095,College,US,38.991762,0,-76.902198,Park,available now,45000, 2,2 ,cats are OK - purrr,2015-04-25,"
        Bedrooms: 2 | Bathrooms: 2 | 1357 Sq. Ft.
Price: $1,537-$4,144
Price and availability are subject to change.

Get up to one month free when you move into select apartment homes by May 9th!
Westchester Tower Apartment Homes

show contact info

www.westchestertower.com

Balcony / Patio
Walk-in Closets
Pool View
Handicap Accessible
Central Air Conditioning
Wood Flooring

We are situated just two miles from the University of Maryland, with free shuttle services from 8am-9pm.

Equal Housing Opportunity
Professionally Managed by OP Property Management, LLC

Enjoy the breath of fresh air! Our community is smoke-free.

",dogs are OK - wooof,apartment,6,laundry on site,off-street parking,$1537,no smoking,1357,http://washingtondc.craigslist.org/mld/apa/4995821095.html
4995801790,Suitland,US,38.855014,0,-76.939440,MD,available now,67500, 1,2 ,cats are OK - purrr,2015-05-11,"
 www.WhitehallSquare.com 
This great apartment is available for move-in as soon as 05/11/13.
Our Web site has so much more than this ad!
Get details on our neighborhood, apartments plus current prices
 and availability of our other apartments.
 Rent includes gas & electricity; you pay only water/sewer. 
Cats welcomed, no deposit or fees. We do not accept dogs.
Need more information? Call us 24/7 at 
 show contact info


20746, 20762, 20747, 20748, 20757, 20752, Iverson Mall, Marlo Heights Shopping Center, Andrews Air Force Base, Prince George's County, PG County, Forest Village Park Mall, Suitland Federal Center, Suitland Metro, Metro Bus Stop, Howard University, Suitland Elementary School, 	Drew Freeman Middle School,	Suitland High School, Suitland Parkway,	I-495, I-95, Capital Beltway, Cats, Some Utilities Included, Garden, Whitehall Square, Kay Apartment Communities

    ",,apartment,4,laundry on site,,$1286,,930,http://washingtondc.craigslist.org/mld/apa/4995801790.html
4995636404,Bethesda,US,39.000300,22,-77.102200,MD,available now,22500, 2,2 ,cats are OK - purrr,2015-04-25,"
-- Bainbridge Bethesda --
show contact info
Monthly Rent:  $3995 - $4085 Apartment: 2 bedroom 2 bathroom | Square footage:  1295 sq ft | Lease Terms: Call -- Specials: Lease today and receive 1 month free! -- Brand new, luxury high-rise-style apartment homes. . .rising in the heart of Bethesda's bustling Woodmont Triangle neighborhood. Bainbridge Bethesda is a 17-story luxury apartment community that will feature striking architecture, thoughtfully-designed floor plans, distinctive amenities and unparalleled interior finishes. Living at Bainbridge Bethesda means living in the center of it all - great shops, scores of restaurants and the convenience of having the Metro a few blocks away.Check out our beautiful community featuring: -Billiards- -Clubhouse-  Apartment features include:  -Walk-in closets in select homes- -Stainless steel-finish appliances- -Exquisitely appointed interiors- -USB port in kitchen-   Submit Leasing Inquiry  Website: http://apartmentsinbethesda.com/Come visit us at: 4918 Saint Elmo Avenue Bethesda, MD 20814 EQUAL HOUSING OPPORTUNITY
",dogs are OK - wooof,apartment,12,w/d in unit,attached garage,$3775,,1295,http://washingtondc.craigslist.org/mld/apa/4995636404.html
4995674407,Rockville,US,39.081199,20,-77.138259,MD,available now,54000, 2,2 ,cats are OK - purrr,2015-06-12,"
 CALL US TODAY! 
show contact info
x783 WESTCHESTER ROCKVILLE STATION2 bedroom 2 bath   1168sqft   $2,046 - $2,117  DESCRIPTION:  The 1168 square feet apartment is essentially the best option for living; whether it is for roommates making the second bedroom into an office/ den or as a guest bedroom. This floor plan has the perfect layout for work/life separation and basic living privacy. Accompanying the tranquil living environment this floor plan has plenty of living room space full sized kitchen and equally sized bathroom(s).   Convenient Access to I-270, I-95 and I-495, plus Rockville Metro Station. Enjoy a resort-style pool and sun deck, BBQ grills, fitness center, and game room.  100 First St  Rockville, md 20850  PROPERTY WEBSITE:  http://www.eqrworld.com/maryland/maryland-apartments/rockville/westchester-rockville-station-apartments.aspx?ilsid=93
",dogs are OK - wooof,apartment,5,w/d in unit,attached garage,$2072,no smoking,1168,http://washingtondc.craigslist.org/mld/apa/4995674407.html
4995573904,,,39.141900,22,-77.189000,,available now,45000, 1,1 ,cats are OK - purrr,2015-04-25,"
Highland Square  17 Barkley Ln Gaithersburg, md 20877 Property Website:  http://www.highlandsquare-apartments.com//  A5 - 971 sqft  1  bed / 1 bath / 971 sq ft / From $1,519 Stunning Apartments in the Heart of Gaithersburg, near Shopping!  Highland Square is a luxurious community perfectly placed in the heart of Gaithersburg. Residents are in proximity to many neighborhood amenities including restaurants. Pick up take out from Burma Road Restaurant or enjoy a specialty burger, sandwich, or salad at Growlers Brew Pub. Although The Melting Pot is a slightly further drive, residents can enjoy fresh made fondue. Zio's Italian Restaurant is just a few minutes south of Highland Square and offers gourmet pizza and appetizers. Down the street, Food Lion provides residents a convenient place to stop and get groceries or pick up a last minute dinner item.Residents at Highland Square are less than four miles from Washingtonian Center, a shopping center that provides a unique, waterfront shopping experience with stores such as Barnes and Noble and Dick's Sporting Goods. There are also clothing stores like Kohl's. Target offers resident convenient access to everyday items. If you are interested in getting out on the water, the mall has fun paddleboats. Loews RIO Cinemas 18 theater provides residents a comfortable place to relax and enjoy a newly released movie. Just a few miles to the north of Highland Square residents find Lakeforest Mall. This shopping center boasts a wide variety of stores, boutiques, and restaurants. Residents are conveniently placed near Interstate 370, and a short forty-minute commute to Washington DC. Stop by Highland Square today and learn more about these luxury apartments in the center of Gaithersburg. Floor Plan/Unit Amenities:  * Patio/Balcony  * Individual Climate Control  * Microwave  * Washer/Dryer in Unit  * Ceiling Fan  * Refrigerator  * Carpeting  * Separate Dining Room  * Air Conditioning  * Cable/Satellite Available  * Dishwasher  * Alarm  * Large Closets  Property Amenities:  * Individual TVs  * BBQ/Picnic Area  * Business Center  * Shuttle to Shady Grove Metro Station  * Additional Storage  * Trellis and Restroom with Showers  * Complimentary Wi-Fi  * Outdoor Deck  * Open Air Gazebo  * Bike Storage  * Pilates Studio  * Cardio Equipment  * Pool  * Clubhouse  * Pool Table  * 24-hour Fitness Center Parking:Type - Covered Lot Controlled Access gated Garage Pet Policy: Cats and Dogs are allowed. Restricted canine breeds include: German Shepherd, Akita, Chow Terrier, Chow breed mix, American Staffordshire, Bull Staffordshire, or Terrier Staffordshire mix, Pitbull Staffordshire, Doberman/Doberman pinchers, Rottweiler, Wolf-dog hybrid, Presa Canario . Office Hours:Monday:   9:00am to 6:00pm Tuesday:   9:00am to 6:00pm Wednesday:   9:00am to 6:00pm Thursday:   9:00am to 6:00pm Friday:   9:00am to 6:00pm Saturday:   10:00am to 5:00pm Sunday:   12:00pm to 5:00pm Management Company: Greystar Want more information? http://unit-availability.com/lead/1q1307707316/1?extnId=4408782 Call Us Today! 
 show contact info
x782 Equal Housing Opportunity
    ",dogs are OK - wooof,apartment,6,w/d in unit,attached garage,$1519,,971,http://washingtondc.craigslist.org/mld/apa/4995573904.html
4995465654,Rockville,US,39.051302,0,-77.105742,MD,available now,24545, 1,1 ,,2015-05-01,"
        Bright and sunny Top floor unit, BALCONY ,Washer and Dryer in Unit. Close TO METRO and shopping centers, great schools, community swimming POOL and Tennis Court , plenty FREE parking, ALL Utilities INCLUDED! Available May 1, . TEXT Gary Ozbenian REALTOR *
 show contact info
 Office 
 show contact info
** RE/MAX Premiere Selections. App.fee $35.00 dollars per adult , Security deposit is $1,350.00 dollars ADDRESS 11903 Parklawn Drive Rockville, MD 20852  TEXT  GARY 
 show contact info
NO Short term Please & NO Pets
Location: Rockville / North Bethesda near White Flint
    ",,condo,11,w/d in unit,off-street parking,$1350,,800,http://washingtondc.craigslist.org/mld/apa/4995465654.html
4995389189,Rockville,US,39.058998,10,-77.109034,MD,available now,67500, 1.5,3 ,cats are OK - purrr,2015-05-14,"
www.VillageSquareWest.com
This great apartment is available for move-in as soon as 05/14/15.
Our Web site has so much more than this ad!
Get details on our neighborhood, apartments plus current prices
 and availability of our other apartments.
 Utilities not included in rent. 
Cats welcomed, no deposit or fees. We do not accept dogs.
Need more information? Call us 24/7 at 
 show contact info


20852, 20851, 20854, 20841, 20817, White Flint Mall, Strathmore Arts Center, Rock Creek Park, Bethesda Naval Medical Center, NIH, National Institute of Health, Montgomery County, HHS, White Flint Plaza, Twinbrook Metro, Metro Bus Stops, Ride On Bus Stop, Red Line, Luxmanor Elementary School, Tilden Middle School, Walter Johnson High School, Rockville Pike, I-270, Capital Beltway, Parklawn Drive, Cats, Garden, Village Square West, Kay Apartment Communities			

    ",,apartment,4,laundry in bldg,,$1786,,1170,http://washingtondc.craigslist.org/mld/apa/4995389189.html
4995375844,Temple,US,38.831750,10,-76.956676,Hills,available now,67500, 1,0 ,cats are OK - purrr,2015-04-25,"
 www.IversonTowers.com 
This great apartment is available for move-in as soon as 04/25/15.
Our Web site has so much more than this ad!
Get details on our neighborhood, apartments plus current prices
 and availability of our other apartments.
 Rent includes gas & electricity; you pay only water/sewer. 
Cats welcomed, no deposit or fees. We do not accept dogs.
Need more information? Call us 24/7 at 
 show contact info


20748, 20757, 20745, 20750, 20746, 20735, 20744, 20762, Andrews Air Force Base, Marlo Heights Shopping Center, Iverson Mall, Suitland Federal Center, Marlo Heights Community Center, Hillcrest Heights Community Center, Prince George's County, PG County, Rivertowne Commons Shopping Center, Metro Bus Stop, Naylor Road Metro, Green Line, Hillcrest Heights Elementary School, Benjamin Stoddard Middle School, Potomac High School, Strayer University, I-95, I-495, Capital Beltway, I-295, Cats, Some Utilities Included, highrise, Iverson Towers, Kay Apartment Communities
						

    ",,apartment,4,laundry on site,,$859,,455,http://washingtondc.craigslist.org/mld/apa/4995375844.html
4995263944,New,US,38.956405,0,-76.869106,Carrollton,available now,0, 1,2 ,,2015-05-01,"
        Park your car and take a five minute walk to the New Carrollton metro station from this apartment. Also close to shopping and many food sources. Available May 1, 2015.
    ",,apartment,0,laundry in bldg,off-street parking,$1300,no smoking,1200,http://washingtondc.craigslist.org/mld/apa/4995263944.html
4995248468,,,39.135500,22,-77.282200,,available now,0, 2,2 ,cats are OK - purrr,2015-04-25,"
        Great condo in a great location, just off of the main street but near to all the resturants and stores in the area. Recently renovated kitchen and bathrooms. Two bedrooms with an additional den. Hardwood floors in all your rooms. Stainless steel appliances and granite counters in kitchen. Deck with patio furniture for summer fun. Lots of closets and storage. Washer/dryer in the unit. Near to public transportation and major routes in the area. Only 4 units in the building. Must see to appreciate. Two garage parking spaces provided for your unit. Owner has utilities included in the lease. Yes, you still have full charge of the thermostat. Contact anytime for a viewing.
",dogs are OK - wooof,apartment,0,laundry in bldg,off-street parking,$945,,,http://washingtondc.craigslist.org/mld/apa/4995248468.html
4994883442,Chevy,US,38.976973,10,-77.095277,Chase,available now,30000, 1,1 ,,2015-05-01,"
        Beautiful, Large 1 BR/BA condominium apartment a short walk from everything Downtown Bethesda has to offer. New Pella windows throughout. Stainless steel kitchen appliances (gas range, dishwasher, and refrigerator).  Lots of storage.  Quiet top (3rd) floor unit.   No smoking/no pets.  Available May 1.  $1445/mo. plus electric.  

1-2 Blocks to:
Capital Bikeshare Station
Capital Crescent Trail
Bethesda Pool
Norwood Park
Safeway w/ Starbucks
Trader Joes
CVS
Washington Sports Club

Short Walk:
Bethesda Metro
Barnes & Noble
Theaters
Apple Store
Giant Food
Hundreds of downtown Bethesda shops and restaurants

Minutes to:
Walter Reed National Military Medical Center
NIH - National Institutes of Health 
I-495 and I-270    






",,apartment,9,laundry in bldg,,$1445,,700,http://washingtondc.craigslist.org/mld/apa/4994883442.html
4983733375,Bethesda,US,38.977839,0,-77.119904,MD,available now,27000, 1,0 ,,2016-04-01,"
        Completely remodeled, freshly painted, private basement efficiency with separate entry, full bath and brand new full size kitchen with brand new appliances (fridge, dishwasher, disposer, over-the-range microwave, induction cooktop).

Property is located in the sought after Kenwood Park community of Bethesda.

Excellently located within a 2 minute walk to the T2 and 29 bus lines (river rd. and Goldsboro stop) for an easy 10 min commute to the Friendship Heights or Bethesda metro stations.

Plenty of street parking.

3 big windows make the space very bright.

Free Utilities

Free FIOS internet

W/D will be shared with the landlord who occupies the higher levels.

The place is more appropriate for one individual.

Minimum 1 yr contract and 1 month deposit is required.

",,in-law,10,w/d in unit,street parking,$999,no smoking,,http://washingtondc.craigslist.org/mld/apa/4983733375.html
4994472279,Hyattsville,US,38.959436,10,-76.957018,MD,available now,30000, 1,1 ,,2015-04-24,"
        Kings Park Plaza, managed by Morgan Properties
2600 Queens Chapel Road
Hyattsville, MD 20782
show contact info



Ideal place for those looking for a world of convenience and a life of comfort.  Stop by today!

This one bedroom apartment features a large bedroom with ceiling fan.  

Community Features
* $0 deposit! Terms & conditions apply
* Minutes from Restaurants, Shopping, and Much More
* Our prices can change daily, price listed is based on today's availability. Call for details.
* After-Hours Emergency Maintenance
* Renters Insurance is Required
* Elevator
* We are a social community! Find our blog, Facebook or Twitter page online. 
* Short Term Lease Available
* Reserved Parking
* Liability Insurance is Required
* Package Acceptance
* Professionally Managed
* Laundry Care Center
* Easy Access to Public Transportation
* Short or Long Term Lease Available
* se habla espanol
* Fitness Studio
* Shimmering Pool
* Movie Theatre
* Easy Freeway Access
* Controlled Access

[#1645947]
",,apartment,9,laundry on site,,1br,,726,http://washingtondc.craigslist.org/mld/apa/4994472279.html
4994488388,,,39.034570,5,-77.125010,,available now,90000, 1,1 ,,2015-05-20,"
        Fantastic Location! 

Large 1 Bedroom Apartment

Minutes from metro and public transportation. Ideal for student, single professional, traveling businessman or even an office space! 

This lovely 1 bedroom/1 full bath sun drenched 1,000+ sq. ft. apartment in a single family home is located in the beautiful residential neighborhood of North Bethesda. Separate and private entry. Huge dining room,/living room area opens up to a private patio and a huge backyard with green grass and trees. Kitchen consists of refrigerator, toaster, and microwave only.

Relax in a peaceful and quiet environment after a day's work. Very clean and pleasant.

Please call with any questions 
 show contact info


$980 ---- All Utilities Included!
Available for long tern and on a month to month basis.
First month's rent and deposit.
No pets, no smokers, please.
References required.
Available 5/20/15
    ",,apartment,3,,,$980,,,http://washingtondc.craigslist.org/mld/apa/4994488388.html
4994209634,,,,,,,available now,27000, 1,1 ,cats are OK - purrr,2015-04-24,"
        The Point is offering $500 Visa Gift Cards to applicants who apply and are approved and move in by May 8th with a 12 month lease or longer!

 The Point at Silver Spring offers 3 different floor plans for our 1 bedroom apartments, all of which will come in traditional as well as renovated. To explain the differences to you, the traditional homes offer you a light oak wood cabinetry, laminate countertops and flooring, and your appliances will be either black, white or cream. The renovated apartment homes offer you a much more modern aesthetic to the home. They have cherry wood cabinetry, granite countertops, stainless steel appliances, and a built in microwave.

Now we do offer a laundry facility on every floor of our apartment homes as some of our apartments do not have a washer and dryer and none of our studio apartments have a washer and dryer. You will have access to the washers and dryers 24 hours a day.

Listed is our Traditional Washington 1 bedroom apartment for a 15 month lease quoted at $1469 with a move date of April 26th. 

For more information contact Antrez at 
 show contact info


tp8750al
    ",dogs are OK - wooof,apartment,10,w/d in unit,attached garage,$1469,,815,http://washingtondc.craigslist.org/mld/apa/4994209634.html
4994190084,,,39.141900,22,-77.189000,,available now,24545, 2,2 ,cats are OK - purrr,2015-04-24,"
Highland Square  17 Barkley Ln Gaithersburg, md 20877 Property Website:  http://www.highlandsquare-apartments.com//  B1 - 1067 sqft  2  bed / 2 bath / 1067 sq ft / From $1,783 Stunning Apartments in the Heart of Gaithersburg, near Shopping!  Highland Square is a luxurious community perfectly placed in the heart of Gaithersburg. Residents are in proximity to many neighborhood amenities including restaurants. Pick up take out from Burma Road Restaurant or enjoy a specialty burger, sandwich, or salad at Growlers Brew Pub. Although The Melting Pot is a slightly further drive, residents can enjoy fresh made fondue. Zio's Italian Restaurant is just a few minutes south of Highland Square and offers gourmet pizza and appetizers. Down the street, Food Lion provides residents a convenient place to stop and get groceries or pick up a last minute dinner item.Residents at Highland Square are less than four miles from Washingtonian Center, a shopping center that provides a unique, waterfront shopping experience with stores such as Barnes and Noble and Dick's Sporting Goods. There are also clothing stores like Kohl's. Target offers resident convenient access to everyday items. If you are interested in getting out on the water, the mall has fun paddleboats. Loews RIO Cinemas 18 theater provides residents a comfortable place to relax and enjoy a newly released movie. Just a few miles to the north of Highland Square residents find Lakeforest Mall. This shopping center boasts a wide variety of stores, boutiques, and restaurants. Residents are conveniently placed near Interstate 370, and a short forty-minute commute to Washington DC. Stop by Highland Square today and learn more about these luxury apartments in the center of Gaithersburg. Floor Plan/Unit Amenities:  * Microwave  * Ceiling Fan  * Linen Closets  * Ice maker  * High Ceilings  * Garbage Disposal  * Gas range  * Walk-in Closets  * Separate dining area  * Soaking tub  * Central heat  * Fireplace - Gas  * Cultured marble vanities with dual sinks  * Breakfast bar  * Private Balcony  * Stainless steel appliances  * Washer/Dryer in Unit  * Covered patios and balconies  * Dishwasher  * Granite countertops  * Built in desk and bookshelves  * Controlled Access Building  * Central Air Conditioning  * Double vanities  * Hardwood flooring  * Open layout  * Gated entry and exit  Property Amenities:  * Individual TVs  * Trellis and Restroom with Showers  * Cardio Equipment  * Pilates Studio  * Business Center  * Clubhouse  * Complimentary Wi-Fi  * BBQ/Picnic Area  * Pool  * Outdoor Deck  * Open Air Gazebo  * Shuttle to Shady Grove Metro Station  * 24-hour Fitness Center  * Bike Storage  * Pool Table  * Additional Storage Parking:Type - Covered Lot Controlled Access gated Garage Pet Policy: Cats and Dogs are allowed. Restricted canine breeds include: German Shepherd, Akita, Chow Terrier, Chow breed mix, American Staffordshire, Bull Staffordshire, or Terrier Staffordshire mix, Pitbull Staffordshire, Doberman/Doberman pinchers, Rottweiler, Wolf-dog hybrid, Presa Canario . Office Hours:Monday:   9:00am to 6:00pm Tuesday:   9:00am to 6:00pm Wednesday:   9:00am to 6:00pm Thursday:   9:00am to 6:00pm Friday:   9:00am to 6:00pm Saturday:   10:00am to 5:00pm Sunday:   12:00pm to 5:00pm Management Company: Greystar Want more information? http://unit-availability.com/lead/1q1307707316/1?extnId=4404269 Call Us Today! 
 show contact info
x769 Equal Housing Opportunity
    ",dogs are OK - wooof,apartment,11,w/d in unit,attached garage,$1783,,1067,http://washingtondc.craigslist.org/mld/apa/4994190084.html
4975084073,,,,,,,available now,0, 1,2 ,,2016-03-04,"
        TWO BEDROOM CONDO FOR RENT IN ONE OF GREENBELT'S NICEST CONDO COMMUNITIES.

INCLUDES: SECURE ENTRANCE, WASHER & DRYER, ASSIGNED PARKING, SCREENED PATIO, ACCESS TO FITNESS CENTER, ACCESS TO  COMMUNITY POOL, ACCESS TO CLUBHOUSE. THIS COMMUNITY IS CLEAN, SAFE & VERY WELL MAINTAINED.  CLOSE TO SHOPPING (5 MINS DRIVE), NICE PARK (ACROSS THE STREET), METRO BUS STOP CLOSE TO DOOR, GREENBELT METRO 5 MILES AWAY.

DEPOSIT REQ!  AVAILABLE FOR MOVE IN NOW!
SERIOUS INQUIRIES ONLY - CALL TERRY 
 show contact info
",,apartment,0,,,$1450,,,http://washingtondc.craigslist.org/mld/apa/4975084073.html
4988279487,Laurel,US,39.095800,0,-76.815500,MD,available now,22500, 1,2 ,cats are OK - purrr,2016-04-10,"
        Ashley Apartments.

 Welcome to Laurel best kept secret!!! Ashley Apartments is Located minutes from Baltimore and Washington Metropolitan area. Nestled between I95 beltway and 295 Beltway. We are right in the heart of it all. Columbia, Washington D.C., Baltimore, and Bowie. 

 Our prices will beat them all.

 Panoramic Views, Private Balconies and Sunken Living room.!!! 

 WHAT DO WE DO?
 WE MAKE THINGS HAPPEN!!!

 and...... YES!!!!

 ALL UTILITIES INCLUDED!!!! 

 Fitness Center, Walk-in Closets and a Swimming pool.

 AND YES!!!

 ******I AM RUNNING SPECIALS******!!!!

 Basketball Court, Community Room and its Upgraded.

 AND YES!!!!

  *******MILITARY DISCOUNT*******

 What do we do????? 
 We make things Happen!!!!!!!

 Stop wasting your time, and give me a call!!!

 Call and ask for ""Eric"", @ 

 Let me see what I can do for you! 

 I work with the most DYNAMIC leasing team in the DMV. 

 What do we do???
 WE MAKE THINGS HAPPEN!!!

 Call and ask for ""Eric""  So I can have you come and tour with ""Eric"".
    ",dogs are OK - wooof,apartment,12,w/d in unit,street parking,$1550,,1070,http://washingtondc.craigslist.org/mld/apa/4988279487.html
4993818138,Bethesda,US,39.030365,0,-77.129578,MD,available now,15882, 2,2 ,cats are OK - purrr,2015-04-24,"
        Berkshires at Rock Spring, managed by Berkshire Communities
6425 Rock Forest Drive
Bethesda, MD 20817
show contact info


Elevate your expectations in your re-imagined apartment home inspired by nature. Visit Berkshires at Rock Spring today!

No more trips to the laundromat! Enjoy the convenience of a private washer and dryer!


VIEW OUR WEBSITE:

http://www.berkshirecommunities.com

Community Features
* Short Term Lease Available
* Landscaped Courtyards
* Garage Parking
* Package Acceptance
* Putting Green
* We are a social community! Find our blog, Facebook or Twitter page online. 
* Fitness Studio
* Outdoor Grill Area
* Guest Parking
* Shimmering Pool
* Playground
* Professionally Managed
* Billiards
* Covered Parking
* After-Hours Emergency Maintenance
* Our prices can change daily, price listed is based on today's availability. Call for details.
* WiFi Access
* Easy Access to Public Transportation
* E-Lounge
* Corporate Housing
* Minutes from Restaurants, Shopping, and Much More
* Community Lounge
* Bike Racks
* Controlled Access Parking
* Easy Freeway Access
* Controlled Access

[#1644307]
",dogs are OK - wooof,apartment,17,w/d in unit,detached garage,$2057,,1091,http://washingtondc.craigslist.org/mld/apa/4993818138.html
4993802460,Laurel,US,39.119308,0,-76.844287,MD,available now,11250, 1,1 ,cats are OK - purrr,2015-04-24,"
        The Seasons neighborhood is nestled on 73 acres of rolling, green land in the heart of Howard County.

This one bedroom apartment has an abundance of storage space and a full-size washer and dryer. 

VIEW OUR WEBSITE:

http://www.theseasonsinlaurel.com

The Seasons, managed by Berkshire Communities
9220 Old Lantern Way
Laurel, MD 20723
show contact info


[#1644207]
",dogs are OK - wooof,apartment,24,w/d in unit,off-street parking,$1196,,664,http://washingtondc.craigslist.org/mld/apa/4993802460.html
