,city,country,latitude,location_data_accuracy,longitude,state,availability,average_image_size,bathroom,bedroom,cat,date_available,description,dog,housing_type,image_number,laundry,parking,price,smoking,square_footage,url
4990763346,Falls,US,38.899183,0,-77.206829,Church,available now,12857, 1,1 ,cats are OK - purrr,2015-04-22,"
Large 1BR + Den, Updated, Wood Floors, Washer Dryer, Metro, Tysons Mclean Falls Church 2300 Pimmit Dr APT 1213, Falls Church, VA 22043$1,569/moKEY FEATURESSq Footage:  862 sqft.Bedrooms:  1 BedBathrooms:  1 BathSeparate Den/Dining Room Renovated  Lease Duration:  1 Year (See Details Below)Deposit:  $1569Pets Policy:  case by caseLaundry:  In UnitFloor:  12Parking:  Guest parkingProperty Type:  Condo
Utilities Included
Solid and quite concrete construction
DESCRIPTIONLarge 1BR + Den 862SF Completely renovated (Bathroom, Kitchen etc...) with all wood floors, updated kitchen with granite and nice cabinets. All utilities included except for cable / phone. Washer Dryer in Unit, Large Walk-In closet. Rooms prewired for cable, all outlets and covers replaced.

Metro bus out front takes you directly to West Falls Church in 1 stop. Walk to shopping (Whole Foods, Trader Joes, Starbucks, Ledos etc...)

Community pool, tennis courts, full gym with  professional equipment in the basement, storage unit, on-site maintenance team, secured building access, close to West Falls Church Metro and Tysons, McLean  and Falls Church. Near the W&OD Trail, Washington & Old Dominion Bike Trail

Idylwood Towers WestRENTAL FEATURESLiving roomDining roomWalk-in closetMaster bathFamily roomStorage spaceBreakfast nookPantryRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalPrivate poolBalcony, Deck, or PatioPorchHeat: forced airCentral A/CAir conditioningCeiling fansCable-readyHigh-speed internetWiredHardwood floorTile floorGranite countertopCOMMUNITY FEATURESElevatorSecured entryControlled accessGated entrySecurity systemDoormanDisability accessShared poolFitness centerNear transportationClubhousePlaygroundBarbecueTennis courtBasketball courtSports courtGuest parkingOff-street parkingOn-street parkingLEASE TERMSAll utilities except for cable / telephone included.
    ",,condo,21,w/d in unit,off-street parking,$1569,no smoking,862,http://washingtondc.craigslist.org/nva/apa/4990763346.html
4994881933,Herndon,US,38.966225,0,-77.402973,VA,available now,90000, 2.5,4 ,,2015-06-01,"
Contact info:Thomas Mathew | 
 show contact info
Terrific sun-lit spacious single family home. Great location!1317 Summerfield Dr, Herndon, VA 20170$2,600/mo KEY FEATURESYear Built:  1988Sq Footage:  3133 sqft.Bedrooms:  4 BedsBathrooms:  2.5 BathsParking:  4+ GarageLease Duration:  1 Year (See Details Below)Deposit:  $2,600Pets Policy:  No Pets AllowedLaundry:  In UnitProperty Type:  Single Family HouseDESCRIPTIONLots of light. Open Floor plan. Friendly neighbors.

New flooring upstairs (hardwood throughout). New washer, dryer, refrigerator.

Updated bathrooms. LED lighting throughout (kitchen, hallways, master bedroom). Ceiling fans in family room and master bedroom.

Downstairs: Living room, dining room, sky lit family room, office, laundry room, kitchen granite countertops with pantry + breakfast area, deck, 2-car garage.

Upstairs: Master bedroom with attached full bathroom (soaking tub + shower) and walk-in closet, 3 spacious bedrooms with ample closet space, additional full bathroom. No carpeting - hardwood throughout.

Lot of storage in unfinished walk-out basement.

Very close to Rt 28, 267. Close to Dulles airport (1 exit off), 1 mile to Kiss-and-Ride to West Falls Church. Groceries (Giants, MOMs Organic) nearby. Near heart of old town Herndon. WoD trail is 1 mile away. Close to gyms (Worldgate, Herndon Community Center). Access to community pool. Close to several great restaurants.

Close to Blue Ribbon rated St Josephs Catholic School.

Home furnishings negotiable.

More photos coming!RENTAL FEATURESLiving roomDining roomWalk-in closetMaster bathFamily roomStorage spaceBreakfast nookPantryOfficeBasementLibraryMud roomRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalStainless steel appliancesBalcony, Deck, or PatioYardLawnHeat: forced airCentral A/CAir conditioningCeiling fansDouble pane / Storm windowsCable-readyHigh-speed internetHardwood floorTile floorGranite countertopFireplaceHigh / Vaulted ceilingSkylightsCOMMUNITY FEATURESSecurity systemShared poolClubhouseOff-street parkingOn-street parkingGarage - AttachedLEASE TERMSAvailable June 2015. Tenant responsible for Electric, Gas. Tenant responsible for regular yard maintenance (lawn mowing, raking leaves, shoveling snow).

Subject to background check.Contact info: Thomas
show contact info

",,house,3,w/d in unit,attached garage,$2600,,3133,http://washingtondc.craigslist.org/nva/apa/4994881933.html
4994881156,Alexandria,US,38.812560,0,-77.137735,VA,available now,22500, 1,0 ,,2016-03-01,"
        Monthly rent includes water, gas, electric and parking for one car--a $100-$200 value!  Spacious Studio Apartment, Great Location, Beautiful View, available for immediate occupancy!

This apartment has two walk-in closets, double-size sliding glass door and fabulous view.

Lobby level features a Deli, Dry Cleaners and Fitness Room.   Basement level has beauty parlor and barber shop and has our on-site Laundry Room.

Move in with first month's rent of $1150 and $1150 security deposit (subject to approval of rental application). 

Ask about our April Special!

Convenient location: Close to 395 and Dash service to the Van Dorn Metro Station. Walking distance to Safeway, BJs, Landmark Mall, Big Lots, restaurants, gym and banks

Call to set up an appointment or stop by anytime between 9 AM - 6 PM, Monday - Sunday.
Landmark Towers
101 S. Whiting Street
Alexandria, VA 22304
show contact info

Visit our website: http://www.rentatlandmark.com
    ",,apartment,12,laundry on site,off-street parking,$1150,,552,http://washingtondc.craigslist.org/nva/apa/4994881156.html
4994879906,Alexandria,US,38.812593,0,-77.136898,VA,available now,18000, 2,2 ,,2016-02-09,"
        Monthly rent includes utilities--a $200-$250 value!

Two Bedroom/Two Bath Apartment, Great Location, Beautiful View, available for immediate occupancy!

Move in with first month's rent and one month's equivalent security deposit (subject to approval of rental application).  This apartment has lots of closet space and utilities are included in the rent.

Ask about our April Special!

Convenient location: Close to 395 and Dash service to the Van Dorn Metro Station.  Walking distance to Safeway, BJs, Landmark Mall, Big Lots, restaurants, gym and banks

Call to set up an appointment or stop by anytime between 9 AM - 6 PM,  Monday - Sunday.
Landmark Towers
101 S. Whiting Street
Alexandria, VA  22304
show contact info

Visit our website: http://www.rentatlandmark.com

Sorry, no pets.

",,apartment,15,laundry on site,off-street parking,$1750,,1095,http://washingtondc.craigslist.org/nva/apa/4994879906.html
4978118732,Alexandria,US,38.839042,0,-77.106383,VA,available now,30000, 1,1 ,,2015-05-10,"
        1 br/1 ba condo in a secured entry, garden style condo complex. 
Recently installed carpet and new paint.
Washer and dryer in unit. 
Secure extra storage unit in building.
Reserved parking spot and dedicated guest spots.
Swimming Pool and Park with grills and picnic tables.
Spacious balcony overlooking park.
All electric unit.

Located½ mile off I-395 exit King St West. 
Metro bus stop½ block away that takes you directly to the Pentagon Metro Station one way, the other way directly to the BRAC building area. 
About 10 minute drive to Washington D.C. 
Walk to Shirlington Shops in 15 minutes! 
Located just one mile away from the new Department of Defense BRAC building at the Mark Center.
The XSport Fitness is just 2 blocks away www.xsportfitness.com 
Minutes from Old Town Alexandria. 
3 miles to King Street Metro. 
3.5 miles to the Pentagon. 
Less than a 15 minute drive to Reagan National Airport, Fort Myer, Pentagon City, Crystal City, DC and the heart of Arlington and Alexandria.

$1275 per month, plus one month's rent for deposit. 
Background check and application required. 
Non-smokers.
No pets.
",,condo,9,w/d in unit,,$1275,no smoking,700,http://washingtondc.craigslist.org/nva/apa/4978118732.html
4986900977,Arlington,US,38.882782,0,-77.114346,VA,available now,11250, 1,1 ,,2015-05-16,"
        Hi, thanks for your interest in our condo.  We've loved living here for the past five years, but now it's time for us to get a bigger place.  We'll be nearby, in Fairfax, and able to respond quickly to anything (well, almost anything) you need.  The condo is available on May 16. 

About the condo:
•	1 bed, 1 bath, sunroom, about 800 sq ft. 
•	1 assigned parking spot
•	Hardwood floors in main living area; carpet in bedroom
•	Washer and dryer in unit
•	Granite countertops and stainless steel appliances in kitchen
•	Walk-in closet in bedroom
•	Westview Building includes a rooftop pool, grills, and exercise room 
•	Wired for FiOS and Comcast
•	Non-smoking 
•	3 minute walk to the Ballston Metro (Orange and Silver Line)
•	Easy access to Rt. 66

We're offering a 12-month lease, $1,900 per month, with the rent for the first month due upon signing.  A security deposit, $1,900, is also due upon signing.  Water, garbage, and condo fees are included in the monthly rent, but electricity is not.     

Please give us a call or shoot us an email to arrange a time to stop by.

Thanks,
Jess and Steve
",,condo,24,w/d in unit,attached garage,$1900,no smoking,800,http://washingtondc.craigslist.org/nva/apa/4986900977.html
4985011141,,,38.878188,0,-77.392502,,available now,67500, 1,1 ,,2015-08-05,"
        I have a large basement for rent available now. Had been fully recently renovated and fresh paint. Wall to wall lamination (there is no carpet).There is One bedroom one full bath. ============>THERE IS NO PRIVATE ENTRANCE FOR THIS BASEMENT<========== (Please pay attention to this part).
========================>IT IS AVAILABLE 05/01/2015<=========================

Just one block far from route 50 (Lee Jackson memorial high way).Couple minute walking to Green Briar shopping center. Very convenient public transportation and just 10 min driving to Fairfax Vienna metro station. The rent includes free wireless internet service (There is no wire available for internet connection service) and basic TV channel(Verizon Fiose 50/25) .Tenant pay for 1/3 utility (water, power and gas). One month security deposit is required. One parking space in front of townhouse. There is limitation for the number of people that want to live in this place (Max 2 person) and PREFERABLY PROFESSIONAL LADIES  .STRONGLY NO PETS and SMOKE FREE. If you are interested please send me an email. I also have additional pictures available upon request and please feel free to send me an email with any questions you may have. Please Serious inquires only. More photos are available upon request. 
Thanks for watching my add
    ",,apartment,4,laundry on site,street parking,$950,,,http://washingtondc.craigslist.org/nva/apa/4985011141.html
4994850568,Arlington,US,38.890353,10,-77.086406,VA,available now,54000, 2,2 ,cats are OK - purrr,2015-04-24,"
        2 bedroom 2 bath   1100sqft   $2,755  DESCRIPTION:  Welcome home! This 1100 sq. ft. 2 Bedroom 2 Bath features inviting amenities. Many of our floor plans feature large windows where you can gaze on a Plaza View.  Enjoy easy Metro access along with a rooftop deck, state-of-the-art fitness center and concierge service. PROPERTY WEBSITE:  http://www.eqrworld.com/virginia/alexandria-arlington-apartments/courthouse/courthouse-plaza-apartments.aspx?ilsid=93
    ",dogs are OK - wooof,apartment,5,w/d in unit,attached garage,$2755,no smoking,1100,http://washingtondc.craigslist.org/nva/apa/4994850568.html
4994848515,,,38.798480,0,-77.160330,,available now,15000, 2,2 ,,2015-04-25,"
        Stunning NEWLY REMODELD huge two bedroom apartment 

Rent $1,400 / Month  - Security Deposit - 1 Months Rent 

Address:
5614 Bismach Drive, Alexandria VA 22312

Amenities 
-	Two very large bedrooms
-	Water/trash/snow removal/ lawn care is INCLUDED IN RENT
-	Fully remodeled (2014) 
o	New beautiful hard wood floors
o	New kitchen -- granite counter tops, tile floors, beautiful light fixture
o	New appliances
o	New bathrooms -- tile, cabinets, mirrors
o	New energy efficient windows
o	New ceiling fans in each room
-	Large walk in closet
-	About 1100 sq. ft.
-	Washer & dryer access
-	Cable/ Internet ready 
-	Reserved parking 
-	Swimming Pool
-	Commuters dream!


No pets and no smoking. 
Available -- Now; Lease period -- 1 to 3 years 

To schedule a viewing, email or call Rich at 
 show contact info

",,apartment,18,laundry in bldg,,$1400,,1100,http://washingtondc.craigslist.org/nva/apa/4994848515.html
4994856134,Arlington,US,38.890353,10,-77.086406,VA,available now,45000, 1,1 ,cats are OK - purrr,2015-04-24,"
        1 bedroom 1 bath   682sqft   $1,925  DESCRIPTION:  This spacious one bedroom/one bath has huge closets! The apartment is freshly renovated with hardwood floors, black granite counter-tops and the kitchen appliances are upgraded with stainless steel. Our Amenities includes 24 concierge service; a roof-top deck, swimming pool and fitness center. From the rooftop, enjoy a panoramic view of of the US Capitol, Georgetown and virgina skyline. Enjoy access to the Courthouse metro just outside the community entrance. Our Community also includes a movie theatre, and variety of retail shops and restaurants. We are centrally located and you can have easy access to route 66, 50 and I95. Nearby communities include the Pentagon, Pentagon City, Georgetown, Clarendon and downtown DC. Stop by our leasing office today for a tour!  SPECIALS:  Up to $250 off move in costs! [Offer good thru 4/22/2015] Enjoy easy Metro access along with a rooftop deck, state-of-the-art fitness center and concierge service. PROPERTY WEBSITE:  http://www.eqrworld.com/virginia/alexandria-arlington-apartments/courthouse/courthouse-plaza-apartments.aspx?ilsid=93
    ",dogs are OK - wooof,apartment,6,w/d in unit,attached garage,$1925,no smoking,682,http://washingtondc.craigslist.org/nva/apa/4994856134.html
